iteration,scenario,raw_pr_auc,avg_train_time,avg_score_time,min_score_time,max_score_time,min_train_time,max_train_time
0,A6,0.9999613227329335,0.10221310484023716,0.3084659949214271,0.006498848000092039,3.4225140329999704,0.0001396400000430731,0.728965584999969
0,A1,0.6231641576022577,0.1004162863502412,0.34965262165595007,0.006068365999908565,1.4026939509999465,0.00012545799972940586,0.24539357799994832
0,A8,0.7142741230483534,0.0992733014869037,0.41034529699595534,0.006029227999533759,2.7285972880008558,0.00012285699995118193,0.25121822700020857
0,A4,0.8914032665435047,0.09764273522475725,0.4983881015242908,0.005968120999568782,2.304016578000301,0.00012325400075496873,0.3685075980001784
0,A5,1.0,0.09665900686571019,0.5694629257464354,0.006053077000615303,1.6601873240015266,0.00015544499910902232,0.2813601590005419
0,A3,0.6795833873581998,0.09786313247664717,0.5888992841723826,0.005962332001217874,1.5995453410014306,0.00012374099969747476,0.2733127149986103
0,A9,0.5142691829790627,0.09986360533643078,0.5799828572652149,0.00607959900116839,2.009191853001539,0.0001233710008818889,0.33747532300003513
0,A7,0.89994063326983,0.09940983093336139,0.5946087975045226,0.0060962229981669225,2.258315795999806,0.00012234699897817336,0.2539749989991833
0,A2,0.9999555916065488,0.09692598859310844,0.5620772425140612,0.006076877001760295,4.129141335997701,0.0001308920000155922,0.3198434219993942
